"","P","Q","E"
"1987-01-21",1.6441,1.24833333333333,4.4242
"1987-01-22",0.6191,1.30166666666667,4.6906
"1987-01-23",0.1981,1.24361111111111,4.2337
"1987-01-24",0,1.20972222222222,5.0892
"1987-01-25",0.3323,1.22222222222222,3.0627
"1987-01-26",3.4091,1.34185185185185,4.7028
"1987-01-27",0,1.23583333333333,5.0243
"1987-01-28",0,1.17990740740741,4.7482
"1987-01-29",0,1.16583333333333,4.6455
"1987-01-30",0,1.14490740740741,5.8473
"1987-01-31",0,1.11203703703704,6.28
"1987-02-01",0,1.09018518518519,5.8579
"1987-02-02",0,1.07074074074074,6.2246
"1987-02-03",0,1.04037037037037,4.9176
"1987-02-04",0.0803,1.05648148148148,4.9526
"1987-02-05",0,1.06462962962963,5.4107
"1987-02-06",0,1.045,5.9583
"1987-02-07",0,1.01462962962963,5.8729
"1987-02-08",0.055,0.992314814814815,5.1273
"1987-02-09",0.2047,1.01101851851852,5.5892
"1987-02-10",0,0.9675,4.7496
"1987-02-11",0,0.970185185185185,4.3561
"1987-02-12",0.0963,0.981388888888889,4.6321
"1987-02-13",0.0644,0.972314814814815,5.716
"1987-02-14",0.5686,0.950277777777778,5.2927
"1987-02-15",10.6589,1.36185185185185,4.3536
"1987-02-16",0.2201,1.04555555555556,5.471
"1987-02-17",0,0.948055555555556,5.3944
"1987-02-18",0,0.913148148148148,5.6776
"1987-02-19",0,0.8875,5.6775
"1987-02-20",3.133,1.26064814814815,3.0797
"1987-02-21",30.9354,1.46333333333333,4.1998
"1987-02-22",0.762,1.04240740740741,3.5648
"1987-02-23",0,0.970555555555555,3.8129
"1987-02-24",0.4179,0.930833333333333,4.2257
"1987-02-25",3.7017,0.97962962962963,4.1283
"1987-02-26",0.9098,0.936203703703704,4.7428
"1987-02-27",0,0.888055555555555,3.5243
"1987-02-28",1.9004,1.06518518518519,2.352
"1987-03-01",18.3911,1.33361111111111,4.2957
"1987-03-02",0.1209,0.95712962962963,4.4345
"1987-03-03",0,0.896944444444444,4.1798
"1987-03-04",0,0.872777777777778,4.1783
"1987-03-05",0,0.870462962962963,4.4788
"1987-03-06",0.0023,0.8725,3.5443
"1987-03-07",1.1753,0.892777777777778,3.6146
"1987-03-08",3.073,0.960740740740741,2.989
"1987-03-09",2.7478,1.0525,2.5502
"1987-03-10",0,0.969537037037037,3.6842
"1987-03-11",0.0079,0.90962962962963,3.8004
"1987-03-12",0.0016,0.876111111111111,3.8305
"1987-03-13",0.5417,0.871944444444444,3.424
"1987-03-14",0,0.867222222222222,3.0853
"1987-03-15",0,0.856666666666667,3.933
"1987-03-16",0,0.836944444444444,3.2186
"1987-03-17",0.0011,0.825462962962963,3.0926
"1987-03-18",0.0034,0.810833333333333,3.7999
"1987-03-19",1.9588,0.800277777777778,3.1849
"1987-03-20",2.231,0.863611111111111,2.8415
"1987-03-21",5.7146,1.09712962962963,3.2237
"1987-03-22",1.0577,1.00935185185185,2.6467
"1987-03-23",0.9145,0.975462962962963,2.9516
"1987-03-24",0.0838,0.913425925925926,3.0378
"1987-03-25",0,0.870277777777778,3.5266
"1987-03-26",0,0.836296296296296,3.501
"1987-03-27",0,0.807592592592593,3.5581
"1987-03-28",2.4018,0.886018518518518,2.5136
"1987-03-29",11.965,1.15638888888889,2.1451
"1987-03-30",10.0651,1.57259259259259,1.9859
"1987-03-31",15.5772,2.49898148148148,2.2683
"1987-04-01",0.972,1.32712962962963,3.1242
"1987-04-02",0,1.03157407407407,3.1193
"1987-04-03",0,0.942685185185185,3.1591
"1987-04-04",0,0.904351851851852,3.4915
"1987-04-05",0,0.876759259259259,3.3025
"1987-04-06",0.0023,0.862314814814815,3.2716
"1987-04-07",16.1469,1.38407407407407,2.3397
"1987-04-08",9.0227,1.68222222222222,2.2304
"1987-04-09",2.3914,1.67231481481481,2.5766
"1987-04-10",1.2573,1.09555555555556,2.5564
"1987-04-11",0,0.962962962962963,2.7756
"1987-04-12",0.014,0.913240740740741,2.7309
"1987-04-13",0.005,0.88787037037037,2.0327
"1987-04-14",0.0599,0.896111111111111,2.4596
"1987-04-15",0.0554,0.866666666666667,2.1213
"1987-04-16",0,0.860185185185185,2.1857
"1987-04-17",0,0.85287037037037,2.3055
"1987-04-18",0,0.844444444444444,2.3808
"1987-04-19",0,0.838981481481481,2.1502
"1987-04-20",5.9424,0.954166666666667,1.7789
"1987-04-21",3.0123,0.989259259259259,2.0851
"1987-04-22",0.5849,0.886759259259259,1.9928
"1987-04-23",0,0.844351851851852,2.0772
"1987-04-24",0.0888,0.823703703703704,2.1638
"1987-04-25",0,0.813148148148148,2.1481
"1987-04-26",0,0.806574074074074,2.3061
"1987-04-27",0,0.791851851851852,2.0319
"1987-04-28",0.5974,0.989907407407407,1.6771
"1987-04-29",22.9736,1.50796296296296,1.5395
"1987-04-30",4.1459,1.18703703703704,1.776
"1987-05-01",0.0666,0.976481481481481,1.6118
"1987-05-02",3.2874,0.987685185185185,1.3486
"1987-05-03",20.9999,1.71907407407407,1.4996
"1987-05-04",0.2342,1.10046296296296,1.4641
"1987-05-05",5.7003,1.16907407407407,1.6488
"1987-05-06",1.0657,1.06518518518519,1.7345
"1987-05-07",0,0.937592592592593,1.7375
"1987-05-08",0,0.900925925925926,1.7173
"1987-05-09",0,0.872777777777778,1.6958
"1987-05-10",0,0.854814814814815,1.7444
"1987-05-11",0,0.84712962962963,1.5968
"1987-05-12",0,0.844907407407407,1.7102
"1987-05-13",2.4335,1.00277777777778,1.4912
"1987-05-14",14.7657,1.3325,1.6655
"1987-05-15",11.4419,1.55333333333333,1.295
"1987-05-16",25.3053,3.37083333333333,1.364
"1987-05-17",2.2383,2.05898148148148,1.3335
"1987-05-18",1.9475,1.36435185185185,1.298
"1987-05-19",3.0583,1.25824074074074,1.282
"1987-05-20",0.3393,1.16268518518519,1.2634
"1987-05-21",0,1.07592592592593,1.2705
"1987-05-22",0.0853,1.02962962962963,1.2293
"1987-05-23",0.4732,1.00777777777778,1.2023
"1987-05-24",1.9454,1.08453703703704,1.2637
"1987-05-25",10.854,1.44157407407407,1.1435
"1987-05-26",15.5281,2.20398148148148,1.1379
"1987-05-27",9.4747,2.01768518518519,1.0649
"1987-05-28",3.7459,1.62175925925926,1.0687
"1987-05-29",4.6738,1.94240740740741,1.0165
"1987-05-30",1.2664,1.88527777777778,1.1407
"1987-05-31",5.5087,1.68509259259259,1.1024
"1987-06-01",0.3484,1.47314814814815,1.0807
"1987-06-02",0,1.32972222222222,1.0945
"1987-06-03",0.4845,1.29037037037037,1.119
"1987-06-04",1.7295,1.32296296296296,1.1291
"1987-06-05",0.9556,1.27546296296296,1.1596
"1987-06-06",0.2223,1.16277777777778,1.129
"1987-06-07",0,1.11675925925926,1.0765
"1987-06-08",0.1021,1.08814814814815,1.0858
"1987-06-09",0.1907,1.07009259259259,1.1928
"1987-06-10",3.8459,1.10601851851852,1.2711
"1987-06-11",11.1804,1.49342592592593,1.1057
"1987-06-12",0.9714,1.2575,1.0102
"1987-06-13",4.5329,1.4262962962963,1.0025
"1987-06-14",0.6842,1.51046296296296,1.023
"1987-06-15",0.8863,1.30527777777778,1.0237
"1987-06-16",0,1.2012037037037,1.0173
"1987-06-17",0.0011,1.14027777777778,1.0251
"1987-06-18",0.3663,1.10981481481481,1.0398
"1987-06-19",6.8103,1.24268518518519,1.0161
"1987-06-20",11.3414,2.18268518518519,1.0519
"1987-06-21",27.4224,2.6575,1.1384
"1987-06-22",28.1609,3.695,1.0918
"1987-06-23",10.5387,3.71148148148148,1.0602
"1987-06-24",12.1567,2.82666666666667,1.0549
"1987-06-25",0.7371,2.21981481481481,1.0103
"1987-06-26",6.0332,2.4012962962963,0.9915
"1987-06-27",9.6404,2.71805555555556,1.0042
"1987-06-28",5.3267,2.55740740740741,0.9922
"1987-06-29",5.7659,2.90046296296296,0.9903
"1987-06-30",8.6638,2.86962962962963,0.9893
"1987-07-01",0.2996,2.42361111111111,1.0389
"1987-07-02",0.0327,2.11648148148148,0.9894
"1987-07-03",0,1.96814814814815,1.0275
"1987-07-04",0,1.87148148148148,1.0189
"1987-07-05",0,1.7862037037037,1.0561
"1987-07-06",0,1.71953703703704,1.0744
"1987-07-07",0.1061,1.65527777777778,1.081
"1987-07-08",0,1.59342592592593,1.0603
"1987-07-09",0.1281,1.55064814814815,1.0758
"1987-07-10",0.5976,1.52064814814815,1.0948
"1987-07-11",4.8065,1.76805555555556,1.0761
"1987-07-12",6.2385,1.98,1.0418
"1987-07-13",0.6624,1.67990740740741,1.0543
"1987-07-14",0.6236,1.53333333333333,1.0731
"1987-07-15",4.1029,1.82175925925926,1.0796
"1987-07-16",8.5903,2.07027777777778,1.0732
"1987-07-17",8.2135,2.17805555555556,1.088
"1987-07-18",3.6951,2.11805555555556,1.1664
"1987-07-19",3.2926,2.04944444444444,1.1333
"1987-07-20",13.1556,2.65648148148148,1.0825
"1987-07-21",0.7553,2.03981481481481,1.173
"1987-07-22",0.2966,1.78361111111111,1.208
"1987-07-23",0.0797,1.68574074074074,1.2198
"1987-07-24",0.005,1.62638888888889,1.2314
"1987-07-25",0,1.58731481481481,1.2257
"1987-07-26",0,1.56064814814815,1.2831
"1987-07-27",0,1.52074074074074,1.288
"1987-07-28",1.5058,1.51574074074074,1.1423
"1987-07-29",22.3903,2.78231481481481,1.0709
"1987-07-30",12.0086,2.6162037037037,1.1893
"1987-07-31",9.6381,2.70814814814815,1.2731
"1987-08-01",2.1037,2.37046296296296,1.3957
"1987-08-02",0.0885,1.9787037037037,1.3946
"1987-08-03",3.0451,1.92953703703704,1.4243
"1987-08-04",2.7057,1.94157407407407,1.3387
"1987-08-05",3.9294,2.11092592592593,1.4663
"1987-08-06",2.7654,1.99564814814815,1.3268
"1987-08-07",0.6503,1.91731481481481,1.4285
"1987-08-08",0.1882,1.78666666666667,1.3987
"1987-08-09",3.1631,1.9087962962963,1.555
"1987-08-10",0.2565,1.76314814814815,1.6071
"1987-08-11",0.0525,1.68527777777778,1.5477
"1987-08-12",0,1.64074074074074,1.7508
"1987-08-13",1.5479,1.63824074074074,1.357
"1987-08-14",3.1623,1.67361111111111,1.467
"1987-08-15",3.2884,1.64074074074074,1.5885
"1987-08-16",22.2766,2.67731481481481,1.5837
"1987-08-17",0.2018,1.89953703703704,1.7965
"1987-08-18",0.0648,1.69314814814815,1.7392
"1987-08-19",0.0011,1.63907407407407,1.7786
"1987-08-20",0.1827,1.59055555555556,1.8256
"1987-08-21",0,1.55546296296296,1.5946
"1987-08-22",0.26,1.52305555555556,2.0749
"1987-08-23",9.8825,1.64037037037037,1.5075
"1987-08-24",13.0063,3.33574074074074,1.6491
"1987-08-25",1.9503,2.21287037037037,1.8576
"1987-08-26",0.2883,1.84,1.9485
"1987-08-27",0.585,1.73916666666667,1.6342
"1987-08-28",3.1616,1.77509259259259,2.0305
"1987-08-29",0.0883,1.6762037037037,2.2319
"1987-08-30",0.1522,1.63194444444444,1.7789
"1987-08-31",4.6228,1.87055555555556,1.6905
"1987-09-01",11.316,2.58740740740741,1.9729
"1987-09-02",6.6245,2.37555555555556,1.7152
"1987-09-03",1.9172,2.22203703703704,2.0615
"1987-09-04",2.3592,2.08759259259259,2.0564
"1987-09-05",0.0011,1.92601851851852,2.08
"1987-09-06",0.0011,1.81518518518519,1.851
"1987-09-07",0.3365,1.77046296296296,2.0328
"1987-09-08",2.0753,1.91296296296296,1.666
"1987-09-09",8.5149,2.40685185185185,1.998
"1987-09-10",4.3883,2.5087962962963,1.8722
"1987-09-11",4.3778,2.39740740740741,2.3199
"1987-09-12",1.2038,2.04796296296296,2.0032
"1987-09-13",3.3913,2.1237037037037,2.0316
"1987-09-14",3.4891,2.1037962962963,2.4862
"1987-09-15",0.6825,1.9762962962963,2.4851
"1987-09-16",0.391,1.92527777777778,2.1642
"1987-09-17",0,1.83638888888889,2.7659
"1987-09-18",0,1.77962962962963,3.218
"1987-09-19",0.0468,1.72111111111111,3.3899
"1987-09-20",1.4351,1.68305555555556,2.9583
"1987-09-21",0,1.6562962962963,2.9581
"1987-09-22",0,1.61694444444444,3.4481
"1987-09-23",0,1.58935185185185,3.4804
"1987-09-24",0,1.54509259259259,3.5478
"1987-09-25",0,1.51574074074074,3.6518
"1987-09-26",0,1.47046296296296,4.1001
"1987-09-27",0,1.42796296296296,4.0176
"1987-09-28",2.2401,1.42685185185185,2.9215
"1987-09-29",22.6855,2.39814814814815,3.0373
"1987-09-30",8.5066,1.9325,3.0093
"1987-10-01",1.0564,1.65759259259259,3.4249
"1987-10-02",0.0229,1.5037962962963,3.4642
"1987-10-03",0,1.45111111111111,3.5036
"1987-10-04",0,1.56101851851852,2.2304
"1987-10-05",15.692,2.30888888888889,2.3352
"1987-10-06",0.1464,1.67009259259259,2.7463
"1987-10-07",7.3525,1.97990740740741,2.9529
"1987-10-08",0.3436,1.61583333333333,3.1216
"1987-10-09",0.3032,1.54,3.7393
"1987-10-10",0,1.48259259259259,3.4306
"1987-10-11",1.9288,1.48990740740741,2.5452
"1987-10-12",2.8391,1.52064814814815,3.1505
"1987-10-13",3.1535,1.555,3.9148
"1987-10-14",0.5719,1.43768518518519,3.7304
"1987-10-15",1.4784,1.40574074074074,3.4026
"1987-10-16",25.8359,2.3475,3.272
"1987-10-17",10.5433,2.25203703703704,2.6852
"1987-10-18",8.5336,2.6637962962963,2.5795
"1987-10-19",0.2103,1.85962962962963,3.2957
"1987-10-20",0,1.65111111111111,4.0359
"1987-10-21",0,1.57018518518519,3.9386
"1987-10-22",0,1.51240740740741,4.271
"1987-10-23",0,1.48907407407407,3.6297
"1987-10-24",0,1.4775,4.0514
"1987-10-25",0.0735,1.46222222222222,4.4464
"1987-10-26",0.0027,1.40805555555556,4.9394
"1987-10-27",0,1.37314814814815,5.0738
"1987-10-28",0.17,1.34962962962963,4.4578
"1987-10-29",0,1.33148148148148,4.6559
"1987-10-30",0,1.29787037037037,5.2331
"1987-10-31",0,1.27083333333333,5.7942
"1987-11-01",0.0027,1.24407407407407,5.9201
"1987-11-02",0,1.21657407407407,5.4612
"1987-11-03",0.0233,1.20175925925926,3.6839
"1987-11-04",1.652,1.26037037037037,4.0952
"1987-11-05",0.0011,1.22777777777778,4.3335
"1987-11-06",0.2965,1.23611111111111,4.8641
"1987-11-07",0,1.20212962962963,5.0442
"1987-11-08",1.1969,1.19675925925926,4.5485
"1987-11-09",23.8824,1.83231481481481,3.6708
"1987-11-10",6.4675,1.64898148148148,3.8229
"1987-11-11",1.8418,1.36083333333333,4.0254
"1987-11-12",0.8361,1.29425925925926,5.0411
"1987-11-13",0.0735,1.20185185185185,4.9196
"1987-11-14",0,1.16759259259259,4.6635
"1987-11-15",0.0297,1.13407407407407,5.1621
"1987-11-16",0,1.1112037037037,4.4153
"1987-11-17",0.0987,1.09203703703704,4.3064
"1987-11-18",0.0122,1.09898148148148,5.1121
"1987-11-19",0,1.05388888888889,4.6759
"1987-11-20",7.5217,1.175,4.7478
"1987-11-21",0,1.18101851851852,3.9483
"1987-11-22",4.0602,1.28675925925926,5.1035
"1987-11-23",0.0216,1.10814814814815,3.4882
"1987-11-24",12.0934,1.74388888888889,4.3567
"1987-11-25",4.0464,1.33972222222222,3.5607
"1987-11-26",8.9519,1.56194444444444,3.1104
"1987-11-27",7.3016,1.44972222222222,3.4436
"1987-11-28",0.1184,1.26361111111111,5.3745
"1987-11-29",0.014,1.12592592592593,5.0751
"1987-11-30",4.0554,1.11212962962963,5.2387
"1987-12-01",10.9318,1.74333333333333,3.4671
"1987-12-02",47.393,3.28231481481481,3.8216
"1987-12-03",7.3862,2.29814814814815,4.4671
"1987-12-04",1.978,1.57805555555556,3.876
"1987-12-05",0,1.35796296296296,4.4562
"1987-12-06",0.4063,1.30018518518518,4.8025
"1987-12-07",2.1543,1.31990740740741,4.3612
"1987-12-08",0.0162,1.26574074074074,4.5632
"1987-12-09",0,1.17935185185185,3.0379
"1987-12-10",3.0404,1.21805555555556,6.5005
"1987-12-11",0.5494,1.12759259259259,5.1058
"1987-12-12",0.005,1.08074074074074,6.3077
"1987-12-13",0,1.03962962962963,6.28
"1987-12-14",0.0436,0.994074074074074,6.2541
"1987-12-15",0.0134,0.967962962962963,6.0524
"1987-12-16",0.306,0.943240740740741,6.5012
"1987-12-17",0,0.933796296296296,6.2911
"1987-12-18",0,0.923703703703704,5.425
"1987-12-19",0,0.931574074074074,5.3657
"1987-12-20",0,0.915555555555555,4.6248
"1987-12-21",0,0.917962962962963,5.5206
"1987-12-22",0,0.896203703703704,5.5209
"1987-12-23",0.3603,0.882592592592592,5.0906
"1987-12-24",2.9141,0.897685185185185,4.5518
"1987-12-25",1.2913,0.989259259259259,4.4611
"1987-12-26",1.5824,0.983333333333333,5.4842
"1987-12-27",1.9256,0.889814814814815,4.1609
"1987-12-28",16.0253,1.17324074074074,4.8347
"1987-12-29",0.0083,1.05981481481481,5.7955
"1987-12-30",0,0.91537037037037,5.428
"1987-12-31",0,0.880740740740741,6.6255
"1988-01-01",51.5648,3.31888888888889,4.0594
"1988-01-02",19.1252,3.09972222222222,5.6644
"1988-01-03",0,1.22157407407407,5.6768
"1988-01-04",0,1.05990740740741,5.6901
"1988-01-05",0,0.988796296296296,6.006
"1988-01-06",0,0.949907407407407,6.6561
"1988-01-07",0,0.91212962962963,7.168
"1988-01-08",0.2865,0.879537037037037,6.5052
"1988-01-09",0,0.859444444444444,6.729
"1988-01-10",5.7553,0.942407407407407,6.962
"1988-01-11",0.0267,0.856944444444444,5.4457
"1988-01-12",0,0.795648148148148,6.1529
"1988-01-13",0.3576,0.797222222222222,4.7356
"1988-01-14",0.2836,0.842037037037037,5.6011
"1988-01-15",0,0.777777777777778,6.8292
"1988-01-16",0,0.736018518518518,5.8807
"1988-01-17",0.0633,0.725092592592593,5.2398
"1988-01-18",0.16,0.750092592592593,5.5851
"1988-01-19",0,0.743703703703704,5.5475
"1988-01-20",0,0.725,5.6201
"1988-01-21",0.1643,0.699722222222222,4.7602
"1988-01-22",0,0.691759259259259,4.8676
"1988-01-23",0,0.709907407407407,3.1358
"1988-01-24",21.2244,1.24703703703704,3.621
"1988-01-25",5.5676,1.50657407407407,3.9513
"1988-01-26",1.2412,0.982685185185185,4.4682
"1988-01-27",0.124,0.851388888888889,5.7545
"1988-01-28",0.0402,0.784074074074074,6.6231
"1988-01-29",0,0.740925925925926,6.3447
"1988-01-30",0.6228,0.710185185185185,5.6119
"1988-01-31",2.8359,0.706759259259259,4.505
"1988-02-01",0.0229,0.741296296296296,3.9583
"1988-02-02",0,0.713333333333333,5.3073
"1988-02-03",0,0.698055555555556,4.5869
"1988-02-04",0,0.690648148148148,5.5872
"1988-02-05",0,0.6825,4.7033
"1988-02-06",20.4789,1.03009259259259,3.946
"1988-02-07",0.2267,1.06296296296296,4.3778
"1988-02-08",0.1384,0.806018518518518,4.1843
"1988-02-09",0.005,0.801296296296296,5.3051
"1988-02-10",0,0.740648148148148,5.6099
"1988-02-11",0,0.706203703703704,5.1828
"1988-02-12",0,0.68962962962963,4.4937
"1988-02-13",0,0.673240740740741,4.1719
"1988-02-14",0,0.65712962962963,5.1001
"1988-02-15",0,0.642129629629629,5.1119
"1988-02-16",0,0.633981481481481,5.1623
"1988-02-17",0,0.631481481481481,5.3114
"1988-02-18",0,0.625,5.1968
"1988-02-19",0,0.624074074074074,3.9459
"1988-02-20",0.0353,0.659722222222222,4.4732
"1988-02-21",0.4683,0.661666666666667,4.801
"1988-02-22",0,0.649444444444444,4.8818
"1988-02-23",0,0.626481481481481,5.0078
"1988-02-24",0,0.608240740740741,4.8336
"1988-02-25",0,0.597592592592593,5.3557
"1988-02-26",0,0.581944444444444,5.4123
"1988-02-27",0,0.563611111111111,5.2517
"1988-02-28",0.2081,0.564722222222222,4.753
"1988-02-29",0,0.578518518518518,4.7033
"1988-03-01",0.3465,0.577037037037037,4.3901
"1988-03-02",0.0536,0.568611111111111,4.9994
"1988-03-03",0,0.559722222222222,4.4716
"1988-03-04",4.2569,0.701296296296296,4.1207
"1988-03-05",0,0.584074074074074,4.3062
"1988-03-06",0,0.535833333333333,3.8665
"1988-03-07",0,0.521481481481481,4.4473
"1988-03-08",0,0.500092592592593,4.5116
"1988-03-09",0.2112,0.486111111111111,4.8136
"1988-03-10",0,0.480462962962963,4.1258
"1988-03-11",28.8604,1.22675925925926,2.5619
"1988-03-12",17.4949,2.1937962962963,2.4008
"1988-03-13",3.234,1.01305555555556,2.6094
"1988-03-14",9.6991,0.955555555555555,2.4751
"1988-03-15",0.6944,0.83037037037037,3.2179
"1988-03-16",0.1866,0.690833333333333,3.6155
"1988-03-17",0.0355,0.63462962962963,3.8346
"1988-03-18",0,0.600648148148148,3.8705
"1988-03-19",0,0.580925925925926,4.0337
"1988-03-20",0,0.563981481481481,3.9808
"1988-03-21",0,0.549351851851852,3.6112
"1988-03-22",0,0.533703703703704,3.6751
"1988-03-23",0,0.528981481481481,3.5271
"1988-03-24",0,0.530462962962963,3.7678
"1988-03-25",0,0.530555555555555,3.9271
"1988-03-26",0,0.528055555555556,3.8495
"1988-03-27",0,0.518796296296296,3.438
"1988-03-28",0,0.510092592592593,3.5901
"1988-03-29",0,0.506388888888889,3.5318
"1988-03-30",0.5713,0.502037037037037,2.3629
"1988-03-31",1.0381,0.527777777777778,2.8137
"1988-04-01",0.1828,0.538611111111111,3.4043
"1988-04-02",0,0.528888888888889,3.261
"1988-04-03",0,0.534537037037037,3.2712
"1988-04-04",0,0.52462962962963,3.1451
"1988-04-05",0,0.526111111111111,3.1171
"1988-04-06",0,0.52287037037037,2.9921
"1988-04-07",0.7253,0.527777777777778,2.2355
"1988-04-08",4.5734,0.564166666666667,2.3774
"1988-04-09",1.2795,0.601851851851852,2.4946
"1988-04-10",0,0.551203703703704,2.6067
"1988-04-11",0,0.527685185185185,2.6186
"1988-04-12",0.1295,0.525462962962963,2.6081
"1988-04-13",0.8742,0.527685185185185,2.7203
"1988-04-14",0,0.535925925925926,2.8565
"1988-04-15",0,0.529074074074074,2.2827
"1988-04-16",1.918,0.576388888888889,2.2457
"1988-04-17",0,0.5625,2.3201
"1988-04-18",0.9434,0.534166666666667,2.3486
"1988-04-19",0,0.535092592592593,2.3026
"1988-04-20",0,0.529537037037037,2.3206
"1988-04-21",0.005,0.529351851851852,2.2303
"1988-04-22",0.1702,0.531203703703704,2.0888
"1988-04-23",2.1726,0.543148148148148,2.1042
"1988-04-24",0,0.544166666666667,2.1113
"1988-04-25",0.5945,0.526296296296296,2.1456
"1988-04-26",3.0693,0.541203703703704,1.5358
"1988-04-27",15.1257,0.827685185185185,2.026
"1988-04-28",0.1828,0.721944444444444,2.062
"1988-04-29",0.003,0.586944444444444,2.3553
"1988-04-30",0,0.553333333333333,2.4097
"1988-05-01",0,0.539814814814815,2.3371
"1988-05-02",0,0.532592592592593,2.1101
"1988-05-03",0.0163,0.527777777777778,2.1761
"1988-05-04",0.0023,0.526851851851852,1.7958
"1988-05-05",2.6106,0.531481481481481,1.745
"1988-05-06",48.6492,1.29074074074074,1.6556
"1988-05-07",1.8482,1.15277777777778,1.6739
"1988-05-08",7.4074,1.01,1.5916
"1988-05-09",0.2539,0.767222222222222,1.5102
"1988-05-10",1.9936,0.708240740740741,1.4572
"1988-05-11",3.882,0.848425925925926,1.4472
"1988-05-12",0.5861,0.837222222222222,1.5563
"1988-05-13",0.23,0.685092592592592,1.4817
"1988-05-14",0.0011,0.632777777777778,1.4756
"1988-05-15",2.5465,0.639166666666667,1.3127
